time,q1,q2,q3,q4,q5,q6,dq1,dq2,dq3,dq4,dq5,dq6,vx,vy,vz,wx,wy,wz
1704.46,0.8716973650892033,-1.2535238865486165,-0.14308138311207005,-1.5699999999915835,-0.8716973650907007,3.1772905961165647e-14,-0.31245024068538013,-0.11343734854214632,-0.5114631343699951,-1.2468701418577588e-11,0.3124502406884615,-8.181281173358368e-15,0.07315485837641125,0.15485697554408967,0.08706285563253516,-0.5214913563652559,0.3496753120676989,-0.005996728700770727
1704.51,0.8560750419717886,-1.2591956853880575,-0.16865423056487294,-1.5699999999921852,-0.8560750419731329,3.135412322264378e-14,-0.3124443549008319,-0.11343521166531484,-0.5114534990689821,-1.26644393756703e-11,0.31244435490410827,-8.950631034954082e-15,0.07958090801884747,0.15353797835608782,0.08044511615408856,-0.5097377148707872,0.36509088394547706,-0.004236995901940746
1704.56,0.8404810550083736,-1.2648571965792368,-0.19418069333546661,-1.5699999999927874,-0.8404810550095588,3.1661598188271093e-14,-0.3127533152718448,-0.11354738199090765,-0.5119592491243089,-1.2433920863405556e-11,0.31275331527521905,3.022430396237841e-14,0.08569002475259763,0.15156799502490678,0.07358338895590041,-0.49662117254093946,0.3794885127320228,-0.0027741370247564797
1704.61,0.8248475618043078,-1.2705330508004857,-0.21977182554406952,-1.5699999999934098,-0.8248475618053209,3.075001563837462e-14,-0.31262331741335414,-0.11350018531684514,-0.5117464498701902,-1.3020221728034242e-11,0.31262331741704746,-1.4099507152087742e-14,0.09206389266103694,0.1499831800040856,0.06697254945315352,-0.4855157135395342,0.39547784399294794,-0.0016246437065400067
1704.66,0.809218859788314,-1.2762071655458138,-0.2453551148445863,-1.5699999999940366,-0.809218859789146,3.0022941746829975e-14,-0.31254655497790573,-0.11347231615243915,-0.5116207940374524,-1.3125317022480432e-11,0.3125465549817731,-1.2560807428896315e-14,0.09799608946812992,0.14757880168326235,0.06003654070117301,-0.4724707437855299,0.41000064223929894,-0.0007696975272288192
1704.71,0.7935929869209654,-1.2818802531480038,-0.27093377298628063,-1.5699999999946679,-0.7935929869216078,2.93752780750047e-14,-0.3125012275273869,-0.11345585968950128,-0.5115465955241844,-1.3222738767630637e-11,0.3125012275314271,-1.2158676843121441e-14,0.10374548757912215,0.14486384180129727,0.05303345520185126,-0.4591491240886641,0.4242769272443284,-0.00022008456584027159
1704.76,0.7779687846376002,-1.2875527342324395,-0.29650969647497205,-1.5699999999953032,-0.7779687846380455,2.8752601360127375e-14,-0.3124744621211309,-0.11344614231261207,-0.511502782043418,-1.330870288106245e-11,0.31247446212532587,-1.2384949836519166e-14,0.10929249052080818,0.14183706600444845,0.04596527678517998,-0.4455313042795068,0.43827520043145557,2.4324479668065887e-05
1704.81,0.7658129649387884,-1.2919659936160417,-0.316408076499419,-1.5699999999976348,-0.7658129649383546,-1.8079962428218644e-13,-0.15524646057889316,-0.05636336466642425,-0.2541295565283569,1.6261067470844937e-12,0.1552464605785213,1.4236856051702551e-12,0.10043805560963684,0.12188771328047948,0.03450726730656747,-0.38000372721235803,0.39642163455459095,-2.875574017853667e-05
1704.86,0.7628000246096467,-1.2930598636731556,-0.32134008710628986,-1.5699999999988707,-0.7628000246087084,-2.826796630068897e-13,-0.0072774319409876125,-0.002642124954290949,-0.011912738899011026,1.6200835400063942e-11,0.007277431935028194,2.748018950260328e-12,0.033736537282011855,0.0392958492580222,0.010091433248842504,-0.12199447176911163,0.13199587217548056,-6.453753286180551e-05
1704.91,0.7652406160030212,-1.2921737890909724,-0.3173449789030848,-1.5699999999989998,-0.7652406160020203,-2.708922565675711e-13,0.08009679977999176,0.029079729878209518,0.1311138697336531,2.0008116630241667e-11,-0.08009679978763579,2.798188310020825e-12,-0.011813708329976623,-0.0136705973573722,-0.0034520300710724075,0.042413305931053746,-0.046160504544841593,2.6418602094409097e-05
1704.96,0.7709014633432479,-1.2901185769989214,-0.30807849631406725,-1.5699999999986523,-0.77090146334238,-2.1960063974650396e-13,0.13169040986931746,0.047811167935303975,0.2155696518598485,1.9461490741428528e-11,-0.13169040987681335,2.3585699230254872e-12,-0.03843095401314706,-0.045145548532129466,-0.011843046936068304,0.14027281096996458,-0.1506251949282999,5.94552571219091e-05
1705.02,0.7801107806586914,-1.286775066890095,-0.29300337179023656,-1.5699999999980179,-0.7801107806580696,-1.5258072518543059e-13,0.16675495856357495,0.06054160917794551,0.2729683080015529,1.6797305788050082e-11,-0.16675495856996814,1.675859537947355e-12,-0.05404635233075215,-0.0655247338500507,-0.018510006747157928,0.2042567583484471,-0.2132654409526322,2.4865959804860654e-05
1705.08,0.7907987808625673,-1.2828947101274597,-0.27550772814297286,-1.5699999999973335,-0.7907987808622051,-9.731047288908734e-14,0.1853896973863688,0.06730708760132269,0.3034723072184806,1.4335696041714585e-11,-0.18538969739167302,1.118947138721224e-12,-0.06222952176237558,-0.07884606763634792,-0.024418716570223657,0.24697439400072255,-0.2480702938194686,-9.560506562723813e-06
